category,url,job_id,has_detail_section,detail_section_name,ville,departement,type_contrat,salaire,periode,niveau_etudes,experience,title,company,voir_plus_clicked,full_description,description_length,competences,nb_competences,remote,secteur,scraped_at,extraction_detailed,published_date,skip_reason,error
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73789874.html,73789874,True,Les missions du poste,Paris,75,CDI,36 000 - 45 000 € / an,7 ans,Bac +2,1 à 7 ans,"Comptable H/F
Galileo Global Education",Galileo Global Education,True,,0.0,,0.0,True,,2025-12-17T14:23:34.854511,True,il y a 29 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73789839.html,73789839,True,Les missions du poste,Massy,91,CDI,35 000 - 40 000 € / an,5 mois,Bac +2,1 à 7 ans,"Comptable Clients H/F
Robert Half",Robert Half,True,,0.0,,0.0,True,,2025-12-17T14:23:49.201648,True,il y a 26 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73789598.html,73789598,True,Les missions du poste,Clichy,92,CDI,36 000 - 40 000 € / an,5 ans,Bac +2,2 à 5 ans,"Comptable Technique H/F
DIOT-SIACI",DIOT-SIACI,True,,0.0,,0.0,True,,2025-12-17T14:24:05.211346,True,il y a 29 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73789551.html,73789551,True,Détail du poste,Perret,92,CDI,40 000 - 50 000 € / an,7 ans,Bac +2,3 à 7 ans,"Responsable de Dossiers - Senior H/F
PAGO PARTNERS",PAGO PARTNERS,True,,0.0,,0.0,True,,2025-12-17T14:24:16.250163,True,il y a 1 jour,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73789511.html,73789511,True,Les missions du poste,Paris,75,CDI,35 000 - 45 000 € / an,7 ans,Bac +2,1 à 7 ans,"Collaborateur Comptable Autonome en Cabinet H/F
PAGO PARTNERS",PAGO PARTNERS,True,,0.0,,0.0,True,,2025-12-17T14:24:46.608131,True,il y a 29 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73789284.html,73789284,True,Détail du poste,Mons,91,CDI,36 000 - 46 000 € / an,3 ans,Bac +2,2 à 3 ans,"Réviseur Comptable H/F
PAGO PARTNERS",PAGO PARTNERS,True,,0.0,,0.0,True,"s d'activités, avec une démarche résolument moderne et humaine. La confiance, le respect de l'humain",2025-12-17T14:24:57.347645,True,il y a 26 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73789174.html,73789174,True,Les missions du poste,Puteaux,92,CDI,50 000 - 80 000 € / an,3 ans,Bac +5,,"Expert Comptable Mémorialiste H/F
PAGO PARTNERS",PAGO PARTNERS,True,,0.0,,0.0,True,,2025-12-17T14:25:09.329640,True,il y a 11 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73789171.html,73789171,True,Détail du poste,Aubervilliers,93,CDI,36 000 - 46 000 € / an,3 ans,Bac +2,2 à 3 ans,"Réviseur Comptable H/F
PAGO PARTNERS",PAGO PARTNERS,True,,0.0,,0.0,True,"s d'activités, avec une démarche résolument moderne et humaine. La confiance, le respect de l'humain",2025-12-17T14:25:20.916569,True,il y a 26 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73789154.html,73789154,True,Les missions du poste,Villejuif,94,CDI,35 000 - 45 000 € / an,7 ans,Bac +2,1 à 7 ans,"Collaborateur Comptable Autonome en Cabinet H/F
PAGO PARTNERS",PAGO PARTNERS,True,,0.0,,0.0,True,,2025-12-17T14:25:34.155907,True,il y a 29 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73788913.html,73788913,True,Les missions du poste,Brie,94,CDI,35 000 - 40 000 € / an,5 ans,Bac +2,,"Chargé de Recouvrement H/F
Orona",Orona,True,,0.0,,0.0,False,,2025-12-17T14:25:47.835292,True,il y a 27 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73788627.html,73788627,True,Détail du poste,Brie,77,CDI,40 000 - 50 000 € / an,7 ans,Bac +2,3 à 7 ans,"Collaborateur Comptable Confirmé en Cabinet H/F
PAGO PARTNERS",PAGO PARTNERS,True,,0.0,,0.0,True,,2025-12-17T14:25:59.294047,True,il y a 29 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73788170.html,73788170,True,Détail du poste,Manche,50,Intérim,22 000 - 28 000 € / an,2 ans,Bac +2,,"Assistant Comptable H/F
Cap Inter",Cap Inter,True,,0.0,,0.0,False,d'activité de la construction de bâtiments : Un ASSISTANT COMPTABLE - H/F,2025-12-17T14:26:11.847811,True,,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73787306.html,73787306,True,Les missions du poste,Mézières,08,CDI,27 000 - 33 000 € / an,7 ans,Bac +2,1 à 7 ans,"Comptable Général et Trésorerie H/F
Adsearch",Adsearch,True,,0.0,,0.0,True,,2025-12-17T14:26:25.433056,True,il y a 16 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73787294.html,73787294,True,Les missions du poste,Castres,81,CDI,22 000 - 28 000 € / an,6 ans,Bac +2,1 à 6 ans,Assistant Comptable H/F,,True,,0.0,,0.0,False,,2025-12-17T14:26:39.937670,True,,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73787231.html,73787231,True,Détail du poste,Vanves,92,CDI,40 000 - 50 000 € / an,7 ans,Bac +2,3 à 7 ans,"Collaborateur Comptable Confirmé en Cabinet H/F
PAGO PARTNERS",PAGO PARTNERS,True,,0.0,,0.0,True,,2025-12-17T14:26:52.264547,True,il y a 29 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73787114.html,73787114,True,Les missions du poste,Grenoble,38,CDI,32 000 - 38 000 € / an,7 ans,Bac +2,1 à 7 ans,"Collaborateur Comptable Confirmé H/F
B’UP Carrières by B’UP Coaching",B’UP Carrières by B’UP Coaching,True,,0.0,,0.0,True,,2025-12-17T14:27:06.113091,True,il y a 22 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73787027.html,73787027,True,Les missions du poste,Velin,69,CDI,2 700 - 3 000 € / mois,4 ans,Bac +2,,"Comptable Général Confirmé H/F
SERVIMO",SERVIMO,True,,0.0,,0.0,True,,2025-12-17T14:27:19.042300,True,il y a 26 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73787024.html,73787024,True,Les missions du poste,Billancourt,92,CDI,38 000 - 50 000 € / an,4 ans,Bac +3,3 à 5 ans,"Chargé de Mission Comptable - Poste Évolutif H/F
PAGO PARTNERS",PAGO PARTNERS,True,,0.0,,0.0,True,,2025-12-17T14:27:32.545818,True,il y a 29 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73787003.html,73787003,True,Les missions du poste,Lande,35,CDI,25 000 - 26 500 € / an,2 ans,Bac +2,,"Assistante Comptable H/F
Oeliatec",Oeliatec,True,,0.0,,0.0,True,,2025-12-17T14:27:43.539588,True,il y a 15 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786987.html,73786987,True,Détail du poste,Rambert,42,CDI,32 000 - 37 000 € / an,2 ans,Bac +2,2 ans,"Comptable Général H/F
Comptalents",Comptalents,True,,0.0,,0.0,True,,2025-12-17T14:27:55.881572,True,il y a 26 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786950.html,73786950,True,Détail du poste,Denis,93,CDI,35 000 - 40 000 € / an,4 ans,Bac +2,2 à 4 ans,"Comptable Général Confirme H/F
Comptalents",Comptalents,True,,0.0,,0.0,True,,2025-12-17T14:28:07.832251,True,il y a 29 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786930.html,73786930,True,Les missions du poste,Flour,15,CDI,34 000 - 37 500 € / an,,Bac +2,,"Collaborateur Comptable H/F
DFI INTERIM",DFI INTERIM,True,,0.0,,0.0,True,"de Saint-Flour, un Collaborateur Comptable (H/F)",2025-12-17T14:28:19.953935,True,il y a 27 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786911.html,73786911,True,Les missions du poste,Lesquin,59,CDI,33 000 - 36 000 € / an,3 ans,Bac +2,,"Collaborateur Comptable H/F
FITECO",FITECO,True,,0.0,,0.0,True,informatique • ESN,2025-12-17T14:28:35.518475,True,il y a 19 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786873.html,73786873,True,Les missions du poste,Loire,37,CDI,35 000 - 40 000 € / an,3 ans,Bac +2,,"Collaborateur Comptable Agricole H/F
FITECO",FITECO,True,,0.0,,0.0,True,informatique • ESN,2025-12-17T14:28:45.489794,True,il y a 13 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786850.html,73786850,True,Les missions du poste,Orléans,45,CDI,28 000 - 30 000 € / an,4 mois,Bac,,"Comptable Mi Temps H/F
ISI Intérim",ISI Intérim,True,,0.0,,0.0,True,de l'industrie agro-alimentaire un comptable H/F,2025-12-17T14:29:15.836625,True,il y a 25 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786844.html,73786844,True,Détail du poste,Saclay,91,CDI,28 000 - 30 000 € / an,1 an,Bac +2,,"Comptable Fournisseurs H/F
Comptalents",Comptalents,True,,0.0,,0.0,True,,2025-12-17T14:29:27.855155,True,il y a 26 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786836.html,73786836,True,Les missions du poste,Ourcq,77,CDI,2 500 - 3 000 € / mois,3 ans,Bac +2,,"Intermarche - Comptable H/F
Groupement Mousquetaires",Groupement Mousquetaires,True,,0.0,,0.0,True,,2025-12-17T14:29:40.913891,True,il y a 24 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786746.html,73786746,True,Détail du poste,Yon,85,CDI,"14,51 - 19,78 € / heure",2 ans,Bac +2,,"Comptable Général H/F
Polygone Interim",Polygone Interim,True,,0.0,,0.0,True,du paysage,2025-12-17T14:29:51.182624,True,il y a 23 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786710.html,73786710,True,Les missions du poste,Toul,54,CDI,2 100 - 2 300 € / mois,2 ans,Bac +2,1 à 2 ans,"Assistant Comptable en Cabinet d'Expertise H/F
Tercio",Tercio,True,,0.0,,0.0,True,,2025-12-17T14:30:05.004662,True,il y a 6 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786704.html,73786704,True,Détail du poste,Vénissieux,69,CDI,27 000 - 28 000 € / an,5 mois,Bac,,"Assistant Comptable H/F
LHH Recruitment Solutions",LHH Recruitment Solutions,True,,0.0,,0.0,True,,2025-12-17T14:30:16.986886,True,il y a 19 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786662.html,73786662,True,Les missions du poste,Provence,13,CDI,2 500 - 3 100 € / mois,5 ans,Bac +2,2 à 5 ans,"Collaborateur Comptable H/F
Tercio",Tercio,True,,0.0,,0.0,True,,2025-12-17T14:30:29.219331,True,il y a 29 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786650.html,73786650,True,Les missions du poste,Château,63,CDI,28 000 - 34 000 € / an,8 mois,Bac +2,,"Comptable H/F
Dômes Pharma",Dômes Pharma,True,,0.0,,0.0,True,,2025-12-17T14:30:43.792665,True,il y a 3 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786496.html,73786496,True,Les missions du poste,Marseille,13,CDI,40 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable - Marseille 6 - 8 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:30:55.966088,True,il y a 29 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786478.html,73786478,True,Les missions du poste,Bayonne,64,CDI,40 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable Expérimenté - Bayonne 64 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:31:08.542261,True,il y a 27 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786475.html,73786475,True,Les missions du poste,Bordeaux,33,CDI,28 000 - 35 000 € / an,7 ans,Bac +3,2 ans,"Collaborateur Comptable Confirmé - Mérignac 33 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,False,,2025-12-17T14:31:21.693551,True,il y a 27 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786468.html,73786468,True,Les missions du poste,Angoulême,16,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable - Angoulême 16 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:31:33.791860,True,il y a 5 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786466.html,73786466,True,Les missions du poste,Union,31,CDI,43 000 - 48 000 € / an,7 ans,Bac +3,1 à 7 ans,"Expert-Comptable Mémorialiste - Chef de Mission Expertise Comptable - l'Union 31 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:31:44.106356,True,il y a 26 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786457.html,73786457,True,Les missions du poste,Poitiers,86,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable Confirmé - Poitiers 86 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:31:53.914194,True,il y a 20 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786449.html,73786449,True,Les missions du poste,Aillac,24,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,1 à 7 ans,"Collaborateur Comptable - Sarlat-La-Canéda 24 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:32:06.630002,True,il y a 22 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786447.html,73786447,True,Les missions du poste,Rochelle,17,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable Confirmé - la Rochelle 17 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:32:19.045026,True,il y a 19 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786445.html,73786445,True,Les missions du poste,Limoges,87,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable Confirmé - Limoges 87 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,False,,2025-12-17T14:32:31.383729,True,il y a 7 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786442.html,73786442,True,Les missions du poste,Pau,64,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable Confirmé - Pau 64 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:32:44.177191,True,il y a 14 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786438.html,73786438,True,Les missions du poste,Bordeaux,33,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,1 à 7 ans,"Chef de Mission Expert-Comptable - Bordeaux 33 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:32:55.868100,True,il y a 5 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786437.html,73786437,True,Les missions du poste,Angoulême,16,CDI,45 000 - 55 000 € / an,7 ans,Bac +5,1 à 7 ans,"Chef de Mission Expertise Comptable - Angoulême 16 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:33:05.638877,True,il y a 12 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786436.html,73786436,True,Les missions du poste,Bayonne,64,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,1 à 7 ans,"Chef de Mission & Conseil Dirigeant - Bayonne 64 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:33:34.147521,True,il y a 19 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786431.html,73786431,True,Les missions du poste,Limoges,87,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable - Limoges 87 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,False,,2025-12-17T14:33:46.804550,True,il y a 25 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786426.html,73786426,True,Les missions du poste,Pau,64,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,1 à 7 ans,"Collaborateur Comptable - Pau 64 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:33:58.227184,True,il y a 14 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786417.html,73786417,True,Les missions du poste,Labège,31,CDI,25 000 - 35 000 € / an,7 ans,Bac +3,1 à 7 ans,"Collaborateur Comptable Junior - Labège 31 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:34:10.653767,True,il y a 22 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786415.html,73786415,True,Les missions du poste,Rochelle,17,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,1 à 7 ans,"Chef de Mission Expertise & Pilotage - la Rochelle 17 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:34:23.821796,True,il y a 19 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786414.html,73786414,True,Les missions du poste,Angoulême,16,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable Confirmé - Angoulême 16 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:34:36.096930,True,il y a 5 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786408.html,73786408,True,Les missions du poste,Bordeaux,33,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable - Bordeaux 33 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:34:47.670900,True,il y a 27 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786402.html,73786402,True,Les missions du poste,Cognac,16,CDI,26 000 - 32 000 € / an,7 ans,Bac +3,1 à 7 ans,"Collaborateur Comptable Junior Évolutif - Cognac 16 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:34:59.913047,True,il y a 5 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786401.html,73786401,True,Les missions du poste,Angoulême,16,CDI,28 000 - 34 000 € / an,7 ans,Bac +3,1 à 7 ans,"Collaborateur Comptable Junior Évolutif - Angoulême 16 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:35:11.582299,True,il y a 5 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786386.html,73786386,True,Les missions du poste,Rochelle,17,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable Confirmé - la Rochelle 17 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:35:26.645538,True,il y a 19 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786385.html,73786385,True,Les missions du poste,Périgueux,24,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable - Périgueux 24 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:35:46.279021,True,il y a 4 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786382.html,73786382,True,Les missions du poste,Cognac,16,CDI,28 000 - 35 000 € / an,7 ans,Bac +3,2 ans,"Collaborateur Comptable Confirmé - Cognac 16 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,des spiritueux.,2025-12-17T14:36:05.677497,True,il y a 5 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786381.html,73786381,True,Les missions du poste,Angoulême,16,CDI,30 000 - 40 000 € / an,7 ans,Bac +3,1 à 7 ans,"Collaborateur Comptable Confirmé - Angoulême 16 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:36:22.167448,True,il y a 5 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786380.html,73786380,True,Les missions du poste,Paris,75,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable Confirmé - Paris 8 75 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:36:35.639259,True,il y a 29 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786378.html,73786378,True,Les missions du poste,Oléron,17,CDI,35 000 - 45 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable - Île d'Oléron 17 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:36:48.136347,True,il y a 11 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786376.html,73786376,True,Les missions du poste,Muret,31,CDI,35 000 - 40 000 € / an,7 ans,Bac +3,1 à 7 ans,"Collaborateur Comptable Confirmé - Muret 31 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,"s d'activité variés (numérique, services, restauration, etc.), en assurant un suivi régulier, struct",2025-12-17T14:37:00.665149,True,il y a 22 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786377.html,73786377,True,Les missions du poste,Rochelle,17,CDI,40 000 - 50 000 € / an,7 ans,Bac +5,5 ans,"Collaborateur Comptable Expérimenté - la Rochelle 17 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:37:13.167671,True,il y a 19 jours,,
Emploi Comptabilité,https://www.hellowork.com/fr-fr/emplois/73786371.html,73786371,True,Les missions du poste,Agen,47,CDI,35 000 - 40 000 € / an,7 ans,Bac +3,1 à 7 ans,"Collaborateur Comptable - Agen 47 H/F
ODAS CONSEIL",ODAS CONSEIL,True,,0.0,,0.0,True,,2025-12-17T14:37:25.172535,True,il y a 23 jours,,
